_id,_status,_submission_time,_submitted_by,act_auto,act_comunal,act_movil,act_pc,act_refri,act_tv,ahorro1,altitude,anio,aprobado,canton,cocina,credit,derecho_tenencia,dest_bas,ed_sup,edad,edbb15_17,edbb25_inc,electricidad,end,est_civil,est_pds,est_piso,est_techo,etnia,fecha,fuente_agua,galim,geduc,ginternet,gsalud,gservbas,gstreaming,gtelefoniam,gtransp,gviv,inodoro,jefe_h,latitude,longitude,mat_pds,mat_piso,mat_techo,mod_ed_sup,niv_educ,no_asist,num25_inc,num_dorm,num_ed_sup,num_per,otros_g,p24,p27,p30,p32,p33,p34,p36,p38,p39,p44,p_20,parent,parroquia,precision,razon,razon_ed_sup,rec_bas,serv_movil,serv_stream,sexo,start,t_infantil,t_infantil_h,t_infantil_re,tenencia,tipo_estbb,tipo_estsup,tipo_viv,valor_credit,valor_elecvh,viv_internet,zona
355805091,submitted_via_web,2024-07-03 20:58:11,daniela_martinez17,0,,no,no,si,si,100,2502.89990234375,2024,1,Saraguro,Gas natural,no,si,,no,82,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-06-28 12:07:01.853,casado(a),bueno,bueno,regular,mestizo,2024-06-28,De la red pública,120.0,0.0,19.0,20.0,10.0,19.0,,0.0,,Conectado a red pública de alcantarillado,1,-3.6046232,-79.2107731,bloque,otra,teja,,primaria,,2.0,4,,2,1.0,0.0,No desea trabajar más horas,,,,,,,,si,no,,Urdaneta (Paquishapa),4.4,,no,si,no,no,masculino,2024-06-28 11:59:15.591,no,,,propia,,,Casa/Villa,,,si,No
354004084,submitted_via_web,2024-06-28 19:04:30,adriana_jimenez,0,,no,no,si,si,0,2638.7998046875,2024,6,Saraguro,Gas natural,no,si,,no,62,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-28 10:04:57.809,viudo(a),regular,regular,regular,mestizo,2024-06-28,De la red pública,100.0,0.0,,25.0,10.0,20.0,,20.0,,Conectado a pozo séptico,1,-3.5971834,-79.2891862,adobe,cemento,teja,,secundaria,,,2,,2,0.0,30.0,No desea trabajar más horas,,,,,,,,no,no,,San Pablo De Tenta,4.575,,no,si,no,no,femenino,2024-06-28 10:00:11.621,no,,,propia,,,Casa/Villa,,,no,No
355802043,submitted_via_web,2024-07-03 20:41:20,bryan_caicedo,0,,si,no,si,no,0,2502.599853515625,2024,7,Saraguro,Gas natural,no,,,no,67,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-06-28 15:12:55.534,casado(a),regular,regular,regular,mestizo,2024-06-28,De la red pública,300.0,0.0,,100.0,20.0,,,100.0,,Conectado a red pública de alcantarillado,1,-3.6045022,-79.2111223,adobe,tablones de madera,teja,,primaria,,2.0,2,,3,0.0,,,,Hablar con amigos o parientes,4.0,,,,,,no,,Urdaneta (Paquishapa),4.403,,no,si,no,no,masculino,2024-06-28 15:05:51.404,no,,,otro,fiscomisional,,Casa/Villa,,,no,No
355805116,submitted_via_web,2024-07-03 20:58:17,daniela_martinez17,0,,si,no,si,si,10,2502.599853515625,2024,3,Saraguro,Gas natural,si,,,no,43,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-28 15:35:09.402,casado(a),bueno,bueno,regular,mestizo,2024-06-28,De la red pública,258.0,50.0,20.0,40.0,20.0,,,20.0,100.0,Conectado a red pública de alcantarillado,1,-3.6045866,-79.2112046,ladrillo,cerámica,teja,,bachillerato,,,3,,5,0.0,56.0,No desea trabajar más horas,,,,,,,,no,si,,Urdaneta (Paquishapa),4.1,,no,si,no,no,masculino,2024-06-28 15:24:19.370,no,,,arrendada,fiscal,,Casa/Villa,150.0,,si,No
309927750,submitted_via_web,2024-02-04 14:48:26,marjoconde02,1,arreglo casa comunal o iglesia,si,si,si,si,0,2522.5,2024,4,Saraguro,GLP,no,si,,no,65,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 17:16:01.058,casado(a),bueno,bueno,bueno,indígena,2024-02-02,De la red pública,100.0,0.0,25.0,100.0,20.0,,,60.0,,Conectado a red pública de alcantarillado,0,-3.6201163,-79.2391537,bloque,baldosa,plancha fibrocemento,,superior universitaria,,,5,,2,100.0,,,,No realizó ninguna gestión para buscar trabajo,,No está en edad de trabajar,Jubilado o pensionado,,,,no,Conyuge,Saraguro,4.794,,no,si,no,no,femenino,2024-02-02 17:08:25.382,no,,,propia,,,Casa/Villa,,,si,Si
355802016,submitted_via_web,2024-07-03 20:41:16,jack_fernandez,0,,si,si,no,si,0,2687.305908203125,2024,6,Saraguro,"Madera, leña",no,,,no,29,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-28 13:27:27.884,casado(a),regular,regular,regular,mestizo,2024-06-28,Vertiente o manantial,140.0,30.0,25.0,5.0,5.0,,,45.0,70.0,Conectado a red pública de alcantarillado,1,-3.600518,-79.3355633,adobe,tablones de madera,teja,,bachillerato,,,1,,3,8.0,28.0,Trabajar más horas en su trabajo actual,,,,,,,,no,no,,El Paraiso De Celen,4.083,,si,si,no,si,masculino,2024-06-28 13:20:03.368,no,,,arrendada,,,Cuarto en casa de inquilinato,,,si,No
309927732,submitted_via_web,2024-02-04 14:48:21,marjoconde02,0,deportes y entretenimiento,si,si,si,si,0,2539.5,2024,2,Saraguro,GLP,no,,,no,31,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 14:03:25.742,casado(a),bueno,bueno,bueno,indígena,2024-02-02,De la red pública,200.0,100.0,25.0,40.0,30.0,10.0,,50.0,250.0,Conectado a red pública de alcantarillado,0,-3.6226017,-79.23677,bloque,cerámica,losa,,superior tecnológica,,,3,,4,200.0,40.0,No desea trabajar más horas,,,,,,,,si,si,Conyuge,Saraguro,3.9,,no,si,no,no,femenino,2024-02-02 13:47:11.896,no,,,arrendada,fiscomisional,,Casa/Villa,,,si,Si
309927720,submitted_via_web,2024-02-04 14:48:16,marjoconde02,1,no participa,si,si,si,si,100,2563.599853515625,2024,4,Saraguro,GLP,no,si,,no,45,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 10:56:58.618,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,250.0,30.0,30.0,60.0,30.0,25.0,25.0,50.0,,Conectado a red pública de alcantarillado,1,-3.6249833,-79.2393851,bloque,cerámica,losa,,post-grado,,,3,,4,150.0,45.0,No desea trabajar más horas,,,,,,,,si,si,,Saraguro,5.0,,no,si,si,no,masculino,2024-02-02 10:47:38.631,no,,,propia,fiscal,,Departamento en casa o edificio,,,si,Si
309835140,submitted_via_web,2024-02-04 00:14:08,dayana_narvaez230701,0,no participa,si,no,si,no,250,2533.89990234375,2024,3,Saraguro,Gas natural,no,,,no,29,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-03 19:13:26.608,casado(a),bueno,bueno,bueno,indígena,2024-02-02,De la red pública,120.0,140.0,,25.0,25.0,,,30.0,100.0,Conectado a red pública de alcantarillado,0,-3.6218067,-79.2389057,adobe,cemento,teja,,bachillerato,,,1,,3,0.0,45.0,No desea trabajar más horas,,,,,,,,si,si,Conyuge,Saraguro,4.488,,no,si,no,no,femenino,2024-02-02 09:50:44.240,no,,,arrendada,fiscomisional,,Casa/Villa,,,no,Si
354003953,submitted_via_web,2024-06-28 19:04:15,geovannyp,0,,si,no,si,no,100,2585.6,2024,6,Saraguro,GLP,no,no,,si,40,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-28 12:01:12.530,casado(a),bueno,bueno,bueno,indígena,2024-06-28,"De río, acequia o canal",150.0,60.0,,150.0,30.0,,,0.0,,Conectado a pozo ciego,0,-3.6001775,-79.2897076,bloque,cerámica,teja,presencial,bachillerato,,,2,1.0,4,0.0,8.0,No desea trabajar más horas,,,,,,,,no,si,Conyuge,San Pablo De Tenta,7.1,,no,si,no,no,femenino,2024-06-28 11:50:13.915,no,,,propia,fiscal,pública,Casa/Villa,,,no,No
309927748,submitted_via_web,2024-02-04 14:48:26,marjoconde02,1,limpieza y adecentamiento,si,si,si,si,0,2527.099853515625,2024,3,Saraguro,GLP,si,si,,no,39,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 17:07:29.621,casado(a),bueno,bueno,bueno,indígena,2024-02-02,De la red pública,200.0,40.0,25.0,40.0,25.0,,,60.0,,Conectado a red pública de alcantarillado,1,-3.6203891,-79.2385451,bloque,cerámica,losa,,bachillerato,,,5,,4,80.0,50.0,Trabajar más horas en su trabajo actual,No ha realizado ninguna gestión,,,,,,,no,si,,Saraguro,4.929,,no,si,no,no,masculino,2024-02-02 17:00:12.641,no,,,propia,fiscal,,Casa/Villa,100.0,,si,Si
354004117,submitted_via_web,2024-06-28 19:04:34,adriana_jimenez,0,,si,no,si,si,0,2638.699951171875,2024,7,Saraguro,GLP,no,no,,no,45,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-06-28 12:26:41.608,casado(a),regular,bueno,regular,indígena,2024-06-28,De la red pública,200.0,75.0,22.0,60.0,15.0,,,25.0,,Conectado a red pública de alcantarillado,1,-3.5960567,-79.2883717,adobe,cemento,teja,,básica,,1.0,2,,3,0.0,50.0,No desea trabajar más horas,,,,,,,,no,no,,San Pablo De Tenta,4.251,,no,si,no,no,femenino,2024-06-28 12:21:40.294,no,,,propia,fiscal,,Casa/Villa,,,si,No
354004081,submitted_via_web,2024-06-28 19:04:30,adriana_jimenez,1,,si,si,si,si,0,2637.7998046875,2024,3,Saraguro,Gas natural,no,si,,no,503,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-06-28 09:50:41.034,casado(a),bueno,bueno,bueno,mestizo,2024-06-28,De la red pública,150.0,0.0,22.0,50.0,20.0,,20.0,30.0,,Conectado a pozo séptico,1,-3.5963703,-79.2879606,ladrillo,cemento,losa,,bachillerato,,1.0,3,,4,0.0,7.0,No desea trabajar más horas,,,,,,,,no,no,,San Pablo De Tenta,15.872,,no,si,si,no,masculino,2024-06-28 09:44:04.794,no,,,propia,,,Casa/Villa,,,si,No
355801973,submitted_via_web,2024-07-03 20:41:11,jack_fernandez,0,,si,no,si,no,0,2708.445556640625,2024,6,Saraguro,"Madera, leña",no,,,si,84,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-28 10:10:09.203,viudo(a),regular,bueno,regular,mestizo,2024-06-28,Vertiente o manantial,150.0,25.0,25.0,70.0,22.0,,,10.0,25.0,Conectado a red pública de alcantarillado,0,-3.6013577,-79.338818,adobe,cemento,plancha zinc,presencial,primaria,,,4,1.0,5,10.0,10.0,No desea trabajar más horas,,,,,,,,no,no,Padres o suegros,El Paraiso De Celen,4.19,,no,si,no,no,masculino,2024-06-28 10:02:22.732,no,,,arrendada,fiscal,pública,Casa/Villa,,,si,No
355802110,submitted_via_web,2024-07-03 20:41:38,anahi_puglla,0,,no,no,si,no,0,2681.0,2024,5,Saraguro,GLP,no,,,no,44,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-06-28 10:14:43.209,divorciado(a),regular,regular,regular,mestizo,2024-06-28,De la red pública,90.0,20.0,,30.0,15.0,,,10.0,80.0,Conectado a red pública de alcantarillado,1,-3.6011733,-79.3397144,adobe,tablones de madera,teja,,primaria,,1.0,1,,3,0.0,,,,No realizó ninguna gestión para buscar trabajo,,Espera cosecha o temporada de trabajo,,,,,no,,El Paraiso De Celen,4.989,,no,si,no,no,femenino,2024-06-28 10:10:00.251,no,,,arrendada,,,Casa/Villa,,,no,No
354004155,submitted_via_web,2024-06-28 19:04:37,adriana_jimenez,0,,si,no,si,si,0,2642.89990234375,2024,3,Saraguro,GLP,no,si,,no,79,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-28 14:03:49.855,casado(a),regular,regular,regular,indígena,2024-06-28,De la red pública,150.0,0.0,,20.0,20.0,,,20.0,,Conectado a red pública de alcantarillado,1,-3.5967772,-79.2879261,bloque,cemento,teja,,bachillerato,,,2,,2,0.0,,,,No realizó ninguna gestión para buscar trabajo,,Está enfermo/incapacitado,"Otro, cuál",,,,no,,San Pablo De Tenta,6.925,,no,si,no,no,masculino,2024-06-28 13:47:44.779,no,,,propia,,,Casa/Villa,,,no,No
354004148,submitted_via_web,2024-06-28 19:04:36,adriana_jimenez,0,,si,no,si,si,0,2619.199951171875,2024,3,Saraguro,GLP,no,no,,no,37,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-28 13:36:41.462,casado(a),regular,regular,regular,mestizo,2024-06-28,De la red pública,150.0,0.0,22.0,60.0,25.0,,,50.0,,Conectado a red pública de alcantarillado,0,-3.597629,-79.2886476,ladrillo,cemento,plancha zinc,,bachillerato,,,4,,3,0.0,50.0,No desea trabajar más horas,,,,,,,,no,si,Yerno o nuera,San Pablo De Tenta,7.46,,no,si,no,no,masculino,2024-06-28 13:33:10.827,no,,,propia,,,Casa/Villa,,,si,No
355802020,submitted_via_web,2024-07-03 20:41:17,jack_fernandez,0,,si,no,no,si,20,2713.049560546875,2024,5,Saraguro,GLP,no,,,no,46,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-28 14:03:27.185,casado(a),regular,bueno,regular,mestizo,2024-06-28,De pozo,160.0,30.0,25.0,0.0,15.0,,,10.0,60.0,Conectado a pozo séptico,1,-3.5995228,-79.3332789,bloque,parquet o madera pulida,plancha zinc,,secundaria,,,3,,5,25.0,48.0,No desea trabajar más horas,,,,,,,,no,no,,El Paraiso De Celen,4.879,,no,si,no,no,masculino,2024-06-28 13:27:43.008,no,,,arrendada,fiscal,,Departamento en casa o edificio,,,si,No
310725904,submitted_via_web,2024-02-07 15:54:44,mariauchuari123,0,deportes y entretenimiento,si,si,si,no,50,2538.5,2024,6,Saraguro,GLP,no,si,,no,23,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 09:50:07.970,soltero(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,150.0,0.0,20.0,20.0,30.0,,0.0,80.0,,Conectado a red pública de alcantarillado,1,-3.6231449,-79.2400992,bloque,cerámica,losa,,bachillerato,,,3,,3,80.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Saraguro,11.67,,no,si,si,no,femenino,2024-02-02 09:39:47.634,no,,,propia,,,Casa/Villa,,,si,Si
355801983,submitted_via_web,2024-07-03 20:41:13,jack_fernandez,0,,si,si,si,si,0,2677.977294921875,2024,4,Saraguro,GLP,no,si,,si,13,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-28 10:31:29.154,soltero(a),bueno,bueno,bueno,mestizo,2024-06-28,Vertiente o manantial,80.0,80.0,20.0,0.0,12.0,,,5.0,,Conectado a red pública de alcantarillado,0,-3.6008943,-79.3399434,adobe,cemento,teja,presencial,secundaria,,,4,1.0,6,5.0,,,,Hablar con amigos o parientes,0.0,,,,,,no,Hijo o hija,El Paraiso De Celen,4.746,,no,si,no,no,femenino,2024-06-28 10:25:13.340,no,,,propia,fiscal,pública,Casa/Villa,,,si,No
354004121,submitted_via_web,2024-06-28 19:04:34,adriana_jimenez,1,,si,no,si,si,0,2639.2998046875,2024,3,Saraguro,GLP,no,si,,no,47,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-06-28 12:50:01.274,casado(a),regular,bueno,regular,mestizo,2024-06-28,De la red pública,180.0,0.0,20.0,60.0,15.0,,,50.0,,Conectado a red pública de alcantarillado,0,-3.5959087,-79.288056,ladrillo,cemento,plancha zinc,,bachillerato,,2.0,3,,4,0.0,40.0,No desea trabajar más horas,,,,,,,,no,no,Yerno o nuera,San Pablo De Tenta,4.883,,no,si,no,no,femenino,2024-06-28 12:45:00.465,no,,,propia,,,Casa/Villa,,,si,No
355801997,submitted_via_web,2024-07-03 20:41:15,gabriela_palacios14,0,,si,no,si,si,0,2546.862548828125,2024,3,Saraguro,GLP,si,si,,si,28,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-06-28 10:28:40.237,casado(a),regular,bueno,regular,mestizo,2024-06-28,De la red pública,200.0,20.0,20.0,40.0,45.0,,,50.0,,Conectado a red pública de alcantarillado,1,-3.6213488,-79.2402002,adobe,parquet o madera pulida,teja,presencial,bachillerato,,1.0,2,1.0,3,30.0,8.0,Trabajar más horas en su trabajo actual,No ha realizado ninguna gestión,,,,,,,no,no,,Saraguro,4.465,,no,si,no,no,femenino,2024-06-28 10:09:07.377,no,,,propia,fiscomisional,pública,Casa/Villa,310.0,,si,Si
309835152,submitted_via_web,2024-02-04 00:14:14,dayana_narvaez230701,0,deportes y entretenimiento,si,no,si,no,0,2531.5,2024,3,Saraguro,Electricidad,si,,,no,62,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-03 19:07:32.006,casado(a),regular,regular,regular,mestizo,2024-02-02,De la red pública,300.0,0.0,25.0,5.0,20.0,,,0.0,200.0,Conectado a red pública de alcantarillado,1,-3.6214169,-79.2394051,bloque,cerámica,losa,,bachillerato,,,4,,3,0.0,48.0,No desea trabajar más horas,,,,,,,,no,si,,Saraguro,9.299,,no,si,no,no,masculino,2024-02-02 12:42:50.837,no,,,arrendada,,,Departamento en casa o edificio,300.0,,si,Si
355801992,submitted_via_web,2024-07-03 20:41:14,bryan_caicedo,1,,no,no,si,si,0,2502.599853515625,2024,7,Saraguro,Gas natural,no,si,,no,74,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-06-28 10:56:14.868,casado(a),bueno,regular,regular,mestizo,2024-06-28,De la red pública,250.0,0.0,12.0,0.0,20.0,,,80.0,,Conectado a pozo séptico,1,-3.6043643,-79.2111503,bloque,cemento,teja,,básica,,2.0,8,,2,0.0,35.0,No desea trabajar más horas,,,,,,,,no,si,,Urdaneta (Paquishapa),4.289,,no,si,no,no,masculino,2024-06-28 10:48:13.117,no,,,propia,fiscomisional,,Casa/Villa,,,si,No
355801976,submitted_via_web,2024-07-03 20:41:12,jack_fernandez,1,,si,si,si,si,50,2690.97509765625,2024,2,Saraguro,GLP,no,si,,si,17,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-28 10:21:20.278,separado(a),bueno,bueno,regular,mestizo,2024-06-28,Vertiente o manantial,200.0,30.0,25.0,10.0,15.0,,5.0,40.0,,Conectado a red pública de alcantarillado,0,-3.6010197,-79.3389751,bloque,baldosa,teja,presencial,bachillerato,,,6,1.0,6,10.0,,,,Asistir a entrevistas,5.0,,,,,,no,Hijo o hija,El Paraiso De Celen,4.682,,no,si,si,no,femenino,2024-06-28 10:12:56.969,no,,,propia,fiscal,pública,Casa/Villa,,,si,No
355802143,submitted_via_web,2024-07-03 20:41:45,anahi_puglla,0,,si,no,si,si,0,2717.119140625,2024,5,Saraguro,Gas natural,no,si,,no,68,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-06-28 14:23:03.766,casado(a),regular,bueno,regular,mestizo,2024-06-28,De la red pública,80.0,0.0,,200.0,10.0,0.0,,10.0,,Conectado a red pública de alcantarillado,1,-3.5963405,-79.3323451,adobe,cemento,teja,,primaria,,2.0,2,,2,10.0,,,,No realizó ninguna gestión para buscar trabajo,,No cree poder encontrar,,,,,no,,El Paraiso De Celen,4.874,,no,si,no,no,femenino,2024-06-28 14:15:12.711,no,,,propia,,,Casa/Villa,,,no,No
309927717,submitted_via_web,2024-02-04 14:48:15,marjoconde02,0,arreglo casa comunal o iglesia,si,si,si,si,0,2556.1,2024,3,Saraguro,GLP,no,si,,si,20,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 09:50:04.562,soltero(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,360.0,30.0,25.0,50.0,30.0,,,100.0,,Conectado a red pública de alcantarillado,0,-3.6231233,-79.2400516,bloque,baldosa,teja,en línea,bachillerato,,,4,1.0,6,100.0,45.0,No desea trabajar más horas,,,,,,,,no,si,Hijo o hija,Saraguro,4.92,,no,si,no,no,femenino,2024-02-02 09:42:06.146,no,,,propia,fiscal,pública,Casa/Villa,,,si,Si
310725945,submitted_via_web,2024-02-07 15:54:50,mariauchuari123,0,no se realizan estas actividades,no,si,si,si,20,2572.68017578125,2024,3,Saraguro,GLP,no,si,,no,42,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 12:06:41.480,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,200.0,100.0,20.0,10.0,25.0,20.0,25.0,50.0,,Conectado a red pública de alcantarillado,0,-3.6247888,-79.241733,bloque,cerámica,losa,,post-grado,,,4,,3,100.0,40.0,No desea trabajar más horas,,,,,,,,si,si,Conyuge,Saraguro,4.29,,no,si,si,no,femenino,2024-02-02 11:57:14.439,no,,,propia,fiscal,,Casa/Villa,,,si,Si
355802037,submitted_via_web,2024-07-03 20:41:20,gabriela_palacios14,0,,si,no,si,no,0,2555.27685546875,2024,3,Saraguro,GLP,no,no,,no,53,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-28 12:08:59.278,casado(a),bueno,bueno,regular,mestizo,2024-06-28,De la red pública,200.0,150.0,20.0,50.0,25.0,,,20.0,,Conectado a red pública de alcantarillado,1,-3.6227177,-79.2405237,adobe,cemento,plancha zinc,,bachillerato,,,3,,4,45.0,4.0,No desea trabajar más horas,,,,,,,,no,no,,Saraguro,4.119,,no,si,no,no,femenino,2024-06-28 12:01:16.667,no,,,propia,fiscomisional,,Casa/Villa,,,si,Si
310725922,submitted_via_web,2024-02-07 15:54:46,mariauchuari123,0,no se realizan estas actividades,si,si,si,si,20,2567.850830078125,2024,6,Saraguro,GLP,no,si,,si,52,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 11:09:40.000,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,250.0,100.0,20.0,50.0,50.0,20.0,25.0,20.0,,Conectado a red pública de alcantarillado,0,-3.6260287,-79.2387013,bloque,cerámica,plancha fibrocemento,presencial,bachillerato,,,4,2.0,5,50.0,,,,No realizó ninguna gestión para buscar trabajo,,No tiene necesidad o deseos de trabajar,Jubilado o pensionado,,,,no,Conyuge,Saraguro,4.221,,no,si,si,no,femenino,2024-02-02 11:02:10.809,no,,,propia,,pública,Casa/Villa,,,si,Si
355801957,submitted_via_web,2024-07-03 20:41:09,helen_carrion,0,,si,si,si,no,100,2526.39990234375,2024,4,Saraguro,GLP,no,si,,si,17,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-06-28 10:17:20.725,soltero(a),regular,regular,regular,mestizo,2024-06-28,De la red pública,300.0,100.0,25.0,50.0,20.0,,25.0,0.0,,Conectado a red pública de alcantarillado,0,-3.6211315,-79.2400881,bloque,cemento,teja,en línea,bachillerato,,1.0,3,1.0,5,50.0,8.0,No desea trabajar más horas,,,,,,,,no,si,Padres o suegros,Saraguro,16.071,,no,si,si,no,femenino,2024-06-28 10:09:28.556,no,,,propia,fiscal,pública,Casa/Villa,120.0,100.0,si,Si
355801967,submitted_via_web,2024-07-03 20:41:11,jack_fernandez,0,,si,si,si,si,25,2707.56884765625,2024,3,Saraguro,GLP,no,si,,si,50,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-28 09:56:52.372,casado(a),bueno,bueno,regular,mestizo,2024-06-28,Vertiente o manantial,300.0,100.0,28.0,5.0,10.0,,,5.0,,Conectado a red pública de alcantarillado,1,-3.6008461,-79.3380589,bloque,cemento,plancha zinc,presencial,secundaria,,,5,1.0,5,10.0,50.0,Trabajar más horas en otro trabajo,Buscar más trabajo ?,,,,,,,no,si,,El Paraiso De Celen,4.854,,no,si,no,no,masculino,2024-06-28 09:44:35.844,no,,,propia,fiscal,pública,Casa/Villa,,,si,No
355802068,submitted_via_web,2024-07-03 20:41:24,gabriela_palacios14,0,,si,si,si,si,0,2515.08837890625,2024,2,Saraguro,GLP,no,si,,no,17,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-28 15:03:00.247,soltero(a),regular,bueno,bueno,indígena,2024-06-28,De la red pública,180.0,30.0,20.0,0.0,18.0,,,15.0,,Conectado a red pública de alcantarillado,0,-3.6201716,-79.2389514,bloque,cerámica,losa,,bachillerato,,,3,,3,20.0,30.0,No desea trabajar más horas,,,,,,,,no,no,Hijo o hija,Saraguro,4.116,,no,si,no,no,masculino,2024-06-28 14:57:38.617,no,,,propia,,,Casa/Villa,,,si,Si
355801977,submitted_via_web,2024-07-03 20:41:12,helen_carrion,0,,si,si,si,si,15,2560.699951171875,2024,6,Saraguro,GLP,si,si,,si,55,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-28 12:50:57.949,viudo(a),regular,regular,regular,mestizo,2024-06-28,De la red pública,250.0,60.0,28.0,20.0,35.0,,,50.0,,Conectado a red pública de alcantarillado,1,-3.6254957,-79.2363909,bloque,cerámica,teja,presencial,bachillerato,,,4,1.0,4,50.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Saraguro,4.114,,si,si,no,no,femenino,2024-06-28 12:40:33.565,no,,,propia,fiscal,pública,Casa/Villa,150.0,,si,Si
355802117,submitted_via_web,2024-07-03 20:41:40,anahi_puglla,0,,si,no,si,si,0,2668.099853515625,2024,6,Saraguro,Gas natural,no,no,la quema,no,26,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-06-28 11:11:31.029,casado(a),regular,regular,bueno,mestizo,2024-06-28,De la red pública,200.0,300.0,30.0,300.0,10.0,,10.0,25.0,,Conectado a red pública de alcantarillado,1,-3.599752,-79.3390141,bloque,cemento,plancha zinc,,primaria,,,2,,4,0.0,,,,No realizó ninguna gestión para buscar trabajo,,Espera cosecha o temporada de trabajo,,,,,no,,El Paraiso De Celen,4.709,,no,no,si,no,femenino,2024-06-28 11:05:10.895,no,,,propia,fiscal,,Casa/Villa,,,si,No
310725915,submitted_via_web,2024-02-07 15:54:46,mariauchuari123,0,deportes y entretenimiento,si,no,no,no,0,2552.39990234375,2024,6,Saraguro,GLP,no,,,no,29,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-02-02 10:24:30.543,soltero(a),regular,regular,regular,mestizo,2024-02-02,De la red pública,120.0,45.0,,0.0,10.0,,,0.0,,Conectado a pozo séptico,1,-3.6240422,-79.2388022,bloque,cemento,plancha zinc,,bachillerato,,1.0,1,,4,0.0,63.0,No desea trabajar más horas,,,,,,,,no,si,,Saraguro,25.34,,no,si,no,no,femenino,2024-02-02 10:11:03.866,no,,,otro,fiscal,,Cuarto en casa de inquilinato,,50.0,no,Si
310725935,submitted_via_web,2024-02-07 15:54:49,mariauchuari123,1,no se realizan estas actividades,si,si,si,si,20,2574.5,2024,5,Saraguro,GLP,no,si,,si,48,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 11:43:09.779,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,300.0,50.0,20.0,20.0,20.0,10.0,25.0,50.0,,Conectado a red pública de alcantarillado,0,-3.6240613,-79.2408483,bloque,cerámica,plancha zinc,presencial,superior universitaria,,,5,1.0,6,50.0,40.0,No desea trabajar más horas,,,,,,,,si,si,Conyuge,Saraguro,8.021,,no,si,si,no,femenino,2024-02-02 11:34:21.505,no,,,propia,fiscal,pública,Casa/Villa,,,si,Si
